CHEMid,Smiles,data_source,ActivityValue_pIC50
CHEMBL477,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CHEMBL4739695,3.305394801066431
CHEMBL5281651,Nc1ncnc2c1ncn2[C@@H]1O[C@H](C(=O)NCCCNC(=O)c2ccccn2)[C@@H](O)[C@H]1O,CHEMBL4739695,3.478861916295964
CHEMBL5281978,Nc1ncnc2c1ncn2[C@@H]1O[C@H](C(=O)NCC2CCNCC2)[C@@H](O)[C@H]1O,CHEMBL4739695,3.6020599913279625
CHEMBL5286336,Nc1ncnc2c1ncn2C[C@H]1OC[C@@H](N)[C@H](O)[C@@H]1O,CHEMBL4739695,3.6020599913279625
CHEMBL5276433,CNC1CCC(O)(Cn2cnc3c(N)ncnc32)C(O)C1,CHEMBL4739695,4.008773924307505
CHEMBL5282296,CN1CCC(NC(=O)[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2O)CC1,CHEMBL4739695,4.187086643357144
CHEMBL5288865,O=C(NCc1ccc(N2CCCC2=O)cc1)c1cc(=O)c2ccccc2o1,CHEMBL4739695,4.286509456906058
CHEMBL5286034,CC1(C)CCN(Cc2ccc(C(=O)NC[C@@]3(O)CCCN(c4cc(NCc5ccccc5)ncn4)C3)c(O)c2)CC1,CHEMBL4739695,4.552841968657781
CHEMBL5077639,CNc1ccc2ccc(OCc3cncc(-c4c(C)[nH]c5c(N)ncnc45)c3)cc2n1,CHEMBL4739695,5.0
CHEMBL5086303,CNc1ccc2ccc(OCc3cncc(-n4cc(C)c5c(N)ncnc54)c3)cc2n1,CHEMBL4739695,5.0
CHEMBL5089861,CCc1cc(N(C)C)c2ccc(OCc3cncc(-n4cc(-c5ccn(C)n5)c5c(N)ncnc54)c3)cc2n1,CHEMBL4739695,5.0
CHEMBL5079233,CNc1ccc2ccc(OCc3cncc(-c4c[nH]c5c(N)ncnc45)c3)cc2n1,CHEMBL4739695,5.0
CHEMBL5076232,CN(C)c1ccc2ccc(CC[C@H]3C[C@@H](n4ccc5c(N)ncnc54)[C@H](O)[C@@H]3O)cc2n1,CHEMBL4739695,5.0
CHEMBL5076338,Nc1ncnc2c1ccn2[C@@H]1C[C@H](CCc2ccccn2)[C@@H](O)[C@H]1O,CHEMBL4739695,5.0
CHEMBL5084597,CNc1ccc2ccc(OCc3cncc(-n4cc(-c5ccnn5C)c5c(N)ncnc54)c3)cc2n1,CHEMBL4739695,5.0
CHEMBL5086807,CNc1ccc2ccc(OCc3cc(CO)cc(-n4cc(Cl)c5c(N)ncnc54)c3)cc2n1,CHEMBL4739695,5.0
CHEMBL5090485,Nc1ncnc2c1c(Cl)cn2-c1cncc(COc2ccc3ccc(N4CCC4)nc3c2)c1,CHEMBL4739695,5.0
CHEMBL5074903,CCc1cc(N)c2ccc(OCc3cncc(-n4ccc5c(N)ncnc54)c3)cc2n1,CHEMBL4739695,5.0
CHEMBL5077443,CCc1cc(NC)c2ccc(OC[C@H]3O[C@@H](n4cc(-c5ccn(C)n5)c5c(N)ncnc54)[C@@H](F)[C@@H]3O)cc2n1,CHEMBL4739695,5.0
CHEMBL5089836,CNc1ccc2cc(CCc3cccc(-n4cc(Cl)c5c(N)ncnc54)c3)ccc2n1,CHEMBL4739695,5.0
CHEMBL5075775,CNc1ccc2ccc(OCc3cncc(-n4cc(C5CCCC5)c5c(N)ncnc54)n3)cc2n1,CHEMBL4739695,5.0
CHEMBL5080001,CN(C)c1ccc2ccc(OC[C@H]3O[C@@H](n4ccc5c(N)ncnc54)[C@H](O)[C@@H]3O)cc2n1,CHEMBL4739695,5.0
CHEMBL5089608,CNc1cc(CCCN2CCOCC2)c2ccc(OCc3cncc(-n4ccc5c(N)ncnc54)c3)cc2n1,CHEMBL4739695,5.0
CHEMBL5081061,CNc1ccc2ccc(OCc3cc(CO)cc(-c4c[nH]c5c(N)ncnc45)c3)cc2n1,CHEMBL4739695,5.0
CHEMBL5089082,CCc1cc(N)c2ccc(OCc3cncc(-n4cc(Cl)c5c(N)ncnc54)c3)cc2n1,CHEMBL4739695,5.0
CHEMBL5080707,CCc1cc(NCCN(C)C)c2c(F)cc(OCc3cncc(-n4cc(-c5ccn(C)n5)c5c(N)ncnc54)c3)cc2n1,CHEMBL4739695,5.0
CHEMBL5270921,Nc1ncnc2c1ncn2[C@@H]1O[C@H](C(=O)NCCCCN2CCCC2)[C@@H](O)[C@H]1O,CHEMBL4739695,5.060480747381382
CHEMBL5081407,CNc1cc(N2CCCC(O)(CNC(=O)c3ccc(CN4CCC(C)(C)CC4)cc3)C2)ncn1,CHEMBL4739695,5.154901959985743
CHEMBL5078612,CNc1cc(N2CCC(O)(CNc3ccc(CN4CCC(C)(C)CC4)nc3)CC2)ncn1,CHEMBL4739695,5.236572006437063
CHEMBL5094929,CNc1cc(N2CCC(O)(CNc3ccc(CN4CCC(C)(C)CC4)cc3)CC2)ncn1,CHEMBL4739695,5.301029995663981
CHEMBL5091996,CNc1cc(N2CCC(O)(CNc3ccc(CN4CCC(C)(C)CC4)cn3)CC2)ncn1,CHEMBL4739695,5.337242168318426
CHEMBL5072742,CC1(C)CCN(Cc2ccc(N3CC(=O)NC4(CCN(c5ccnc6[nH]ccc56)CC4)C3)cc2)CC1,CHEMBL4739695,5.346787486224656
CHEMBL5092569,CC1(C)CCN(Cc2ccc(C(=O)NC3CCN(c4cc(NCc5ccccc5)ncn4)CC3)cn2)CC1,CHEMBL4739695,5.443697499232713
CHEMBL5083959,CNc1cc(N2CCC3(CC2)CN(c2ccc(CN4CCC(C)(C)CC4)cc2)C(=O)N3)ncn1,CHEMBL4739695,5.7447274948966935
CHEMBL5081806,CNc1cc(N2CCC3(CC2)CN(c2ccc(CN4CCC(C)(C)CC4)cc2)CC(=O)N3C)ncn1,CHEMBL4739695,5.823908740944319
CHEMBL5086804,CNc1ccc2ccc(OCc3cncc(-n4ccc5c(N)ncnc54)c3)cc2n1,CHEMBL4739695,6.0
CHEMBL5086334,Nc1ncnc2c1ccn2[C@@H]1C[C@H](CCc2ccc3ccc(Nc4ccccc4)nc3c2)[C@@H](O)[C@H]1O,CHEMBL4739695,6.0
CHEMBL5086772,CC(C)c1nc(NCCN(C)C)c2ccc(OCc3cncc(-n4ccc5c(N)ncnc54)c3)cc2n1,CHEMBL4739695,6.0
CHEMBL5086678,CN(C)C(=O)c1ccc(OCc2cncc(-n3cc(-c4ccn(C)n4)c4c(N)ncnc43)c2)cc1N,CHEMBL4739695,6.0
CHEMBL5086398,Cn1ccc(-c2cn(-c3cncc(COc4ccc(C(=O)N5CCC(F)(F)CC5)c(N)c4)c3)c3ncnc(N)c23)n1,CHEMBL4739695,6.0
CHEMBL5085962,CN(CC1CC1)C(=O)c1ccc(OCc2cncc(-n3cc(-c4ccn(C)n4)c4c(N)ncnc43)c2)cc1N,CHEMBL4739695,6.0
CHEMBL5077183,Nc1ncnc2c1ccn2[C@@H]1C[C@H](CCc2ccc3[nH]ccc3c2)[C@@H](O)[C@H]1O,CHEMBL4739695,6.0
CHEMBL5077244,CCc1cc(NCCOC)c2ncc(OCc3cncc(-n4cc(-c5ccn(C)n5)c5c(N)ncnc54)c3)cc2n1,CHEMBL4739695,6.0
CHEMBL5077214,Cn1ccc(-c2cn([C@@H]3C[C@H](COc4ccc5ccc(N6CCC6)nc5c4)[C@@H](O)C3)c3ncnc(N)c23)n1,CHEMBL4739695,6.0
CHEMBL5076876,CNc1ccc2ccc(OC[C@H]3O[C@@H](n4cc(-c5ccccn5)c5c(N)ncnc54)[C@@H](F)[C@@H]3O)cc2n1,CHEMBL4739695,6.0
CHEMBL5085882,CNc1ccc2ccc(OC[C@H]3O[C@@H](n4cc(C5CCCC5)c5c(N)ncnc54)[C@H](O)[C@@H]3O)cc2n1,CHEMBL4739695,6.0
CHEMBL5076839,CCCNc1ncnc2c1ccn2[C@@H]1C[C@H](CCc2ccc3ccc(N)nc3c2)[C@@H](O)[C@H]1O,CHEMBL4739695,6.0
CHEMBL5088095,CN(C)Cc1cccc(OC[C@H]2O[C@@H](n3cc(Br)c4c(N)ncnc43)[C@@H](F)[C@@H]2O)c1,CHEMBL4739695,6.0
CHEMBL5076821,CNc1ccc2ccc(OCc3cncc(-n4cc(-c5ccc(C)o5)c5c(N)ncnc54)c3)cc2n1,CHEMBL4739695,6.0
CHEMBL5075947,CNc1ccc2ccc(OC[C@H]3O[C@@H](n4cc(C5CC5)c5c(N)ncnc54)[C@@H](F)[C@@H]3O)cc2n1,CHEMBL4739695,6.0
CHEMBL5089030,CCc1cc(N2CCNCC2)c2ccc(OCc3cncc(-n4cc(-c5ccn(C)n5)c5c(N)ncnc54)c3)cc2n1,CHEMBL4739695,6.0
CHEMBL5089013,CNc1ccc2ccc(OC[C@H]3O[C@@H](n4cc(Br)c5c(N)ncnc54)[C@@H](F)[C@@H]3O)cc2n1,CHEMBL4739695,6.0
CHEMBL5088981,CNc1ccc2ccc(OCc3cc(-n4cc(Cl)c5c(N)ncnc54)ncn3)cc2n1,CHEMBL4739695,6.0
CHEMBL5088886,Nc1ncnc2c1ccn2[C@@H]1C[C@H](CCc2cccnc2)[C@@H](O)[C@H]1O,CHEMBL4739695,6.0
CHEMBL5088838,CN(CCO)C(=O)c1ccc(OCc2cncc(-n3cc(-c4ccn(C)n4)c4c(N)ncnc43)c2)cc1N,CHEMBL4739695,6.0
CHEMBL5076310,Cc1cn([C@@H]2O[C@H](COc3ccc4ccc(N)nc4c3)[C@@H](O)[C@H]2O)c2ncnc(N)c12,CHEMBL4739695,6.0
CHEMBL5076311,CCc1cc(NCCOC)c2c(F)cc(OCc3cncc(-n4cc(C5CCCO5)c5c(N)ncnc54)n3)cc2n1,CHEMBL4739695,6.0
CHEMBL5076338,Nc1ncnc2c1ccn2[C@@H]1C[C@H](CCc2ccccn2)[C@@H](O)[C@H]1O,CHEMBL4739695,6.0
CHEMBL5088646,CNc1ccc2ccc(OCc3ncc(-n4cc(Cl)c5c(N)ncnc54)s3)cc2n1.O=C(O)C(F)(F)F,CHEMBL4739695,6.0
CHEMBL5088620,Nc1cc(OCc2cncc(-n3ccc4c(N)ncnc43)c2)ccc1C(=O)N1CCNCC1,CHEMBL4739695,6.0
CHEMBL5087119,Nc1ccc2ccc(NC[C@H]3C[C@@H](n4ccc5c(N)ncnc54)[C@H](O)[C@@H]3O)cc2n1,CHEMBL4739695,6.0
CHEMBL5076363,Cn1ccc(-c2cn(-c3cncc(CNC(=O)Nc4cccc(N5CCC5)n4)c3)c3ncnc(N)c23)n1,CHEMBL4739695,6.0
CHEMBL5088361,CC(C)c1cc(N2CCNCC2)c2ccc(OCc3cncc(-n4ccc5c(N)ncnc54)c3)cc2n1,CHEMBL4739695,6.0
CHEMBL5076443,CNc1ccc2ccc(OC[C@H]3O[C@@H](n4cc([C@@H]5CCCO5)c5c(N)ncnc54)[C@@H](F)[C@@H]3O)cc2n1,CHEMBL4739695,6.0
CHEMBL5076470,Cn1ccc(-c2cn(-c3cncc(COC(=O)Nc4cccc(N5CCC5)n4)c3)c3ncnc(N)c23)n1,CHEMBL4739695,6.0
CHEMBL5076476,CCc1cc(NCCOC)c2ccc(CCc3cncc(-n4cc(-c5ccn(C)n5)c5c(N)ncnc54)c3)cc2n1,CHEMBL4739695,6.0
CHEMBL5085824,Cc1nc(N)c2ccn([C@@H]3C[C@H](CCc4ccc5ccc(N)nc5c4)[C@@H](O)[C@H]3O)c2n1,CHEMBL4739695,6.0
CHEMBL5087920,CNc1ncnc2c1ccn2[C@@H]1C[C@H](CCc2ccc3ccc(N)nc3c2)[C@@H](O)[C@H]1O,CHEMBL4739695,6.0
CHEMBL5087741,Cc1cc2c(N)ncnc2n1[C@@H]1C[C@H](CCc2ccc3ccc(N)nc3c2)[C@@H](O)[C@H]1O,CHEMBL4739695,6.0
CHEMBL5076575,Nc1ccc2ccc(OCc3cccc(-n4cc(Cl)c5c(N)ncnc54)c3)cc2n1,CHEMBL4739695,6.0
CHEMBL5087288,Nc1ncnc2c1ccn2[C@@H]1C[C@H](CCc2ccc3cccnc3n2)[C@@H](O)[C@H]1O,CHEMBL4739695,6.0
CHEMBL5087240,Nc1ncnc2c1ccn2[C@@H]1C[C@H](CCc2ccc3cn[nH]c3c2)[C@@H](O)[C@H]1O,CHEMBL4739695,6.0
CHEMBL5087153,CNc1ccc2ccc(OCc3cncc(-n4cc(CC5CC5)c5c(N)ncnc54)c3)cc2n1,CHEMBL4739695,6.0
CHEMBL5088365,CNc1ccc2ccc(OCc3cncc(-n4ccc5c(N)ncnc54)n3)cc2n1,CHEMBL4739695,6.0
CHEMBL5077342,Cn1ccc(-c2cn(-c3cncc(COc4ccc5ccc(N6CCOCC6=O)nc5c4)c3)c3ncnc(N)c23)n1,CHEMBL4739695,6.0
CHEMBL5085314,Cn1ccc(-c2cn(-c3cncc(COc4ccc(-c5ncco5)c(N)c4)c3)c3ncnc(N)c23)n1,CHEMBL4739695,6.0
CHEMBL5077410,Cn1ccc(-c2cn([C@@H]3O[C@H](COc4ccc5ccc(N6CC(O)C6)nc5c4)[C@@H](O)[C@@H]3F)c3ncnc(N)c23)n1,CHEMBL4739695,6.0
CHEMBL5079074,Cc1cc2c(N)ncnc2n1[C@@H]1C[C@H](CCc2ccc3nc(N)ccc3c2)[C@@H](O)[C@H]1O,CHEMBL4739695,6.0
CHEMBL5082342,CCc1cc(NC)c2ccc(OCc3cncc(-n4cc(-c5ccn(C)n5)c5c(N)ncnc54)c3)cc2n1,CHEMBL4739695,6.0
CHEMBL5082340,CNc1ccc2ccc(OCc3cncc(-n4c(C)cc5c(N)ncnc54)c3)cc2n1,CHEMBL4739695,6.0
CHEMBL5082320,Nc1ncnc2c1ccn2-c1cncc(COc2ccc3c(=O)cc[nH]c3c2)c1,CHEMBL4739695,6.0
CHEMBL5082063,Nc1ncnc2c1c(-n1cccn1)cn2[C@H]1C[C@H](O)[C@@H](COc2ccc3ccc(N4CCC4)nc3c2)O1,CHEMBL4739695,6.0
CHEMBL5081990,CCc1cc(N)c2ccc(OCc3cncc(-n4cc(C5CCCC5)c5c(N)ncnc54)c3)cc2n1,CHEMBL4739695,6.0
CHEMBL5081974,CNc1ccc2ccc(OC[C@H]3O[C@@H](n4cc(C5CCCC5)c5c(N)ncnc54)[C@@H](F)[C@@H]3O)cc2n1,CHEMBL4739695,6.0
CHEMBL5081947,CCc1cc(N(C)CCOC)c2ccc(CCc3cncc(-n4cc(-c5ccn(C)n5)c5c(N)ncnc54)c3)cc2n1,CHEMBL4739695,6.0
CHEMBL5081886,CNc1ccc2ccc(OC[C@H]3O[C@@H](n4cc(CC5CC5)c5c(N)ncnc54)[C@@H](F)[C@@H]3O)cc2n1,CHEMBL4739695,6.0
CHEMBL5079435,Cn1ccc(-c2cn(-c3cncc(CS(=O)(=O)c4ccc5ccc(N6CCC6)nc5c4)c3)c3ncnc(N)c23)n1,CHEMBL4739695,6.0
CHEMBL5081771,Nc1ncnc2c1ccn2[C@@H]1C[C@H](CCc2ccc3[nH]cnc3c2)[C@@H](O)[C@H]1O,CHEMBL4739695,6.0
CHEMBL5082368,CNc1ccc2ccc(OCc3cncc(-n4cc([C@H]5CCCO5)c5c(N)ncnc54)c3)cc2n1,CHEMBL4739695,6.0
CHEMBL5081723,Nc1ncnc2c1ccn2[C@@H]1C[C@H](CCc2cnc3cccnc3c2)[C@@H](O)[C@H]1O,CHEMBL4739695,6.0
CHEMBL5081721,CNc1ccc2ccc(OCc3cncc(-n4ccc5c(N)nc(N(C)C)nc54)c3)cc2n1,CHEMBL4739695,6.0
CHEMBL5079629,COCCn1ccc(-c2cn(-c3cncc(COc4ccc5ccc(N6CCC6)nc5c4)c3)c3ncnc(N)c23)n1,CHEMBL4739695,6.0
CHEMBL5081716,CNc1ccc2ccc(OCc3cc(-n4cc(Cl)c5c(N)ncnc54)ccc3OC)cc2n1,CHEMBL4739695,6.0
CHEMBL5081540,O[C@@H]1[C@@H](CCc2ccc3[nH]ncc3c2)C[C@@H](n2ccc3c(NCCc4ccccc4)ncnc32)[C@@H]1O,CHEMBL4739695,6.0
CHEMBL5081437,Cn1ccc(-c2cn([C@@H]3O[C@H](COc4ccc5ccc(N6CCC6)nc5c4)[C@@H](O)[C@@H]3F)c3ncnc(N)c23)n1,CHEMBL4739695,6.0
CHEMBL5081399,Nc1ncnc2c1ccn2[C@@H]1C[C@H](CCc2ccc3cc(C#Cc4ccccc4)cnc3c2)[C@@H](O)[C@H]1O,CHEMBL4739695,6.0
CHEMBL5081211,COc1cccc(CC[C@H]2C[C@@H](n3ccc4c(N)ncnc43)[C@H](O)[C@@H]2O)n1,CHEMBL4739695,6.0
CHEMBL5079855,CCc1cc(NCCN(C)C)c2c(F)cc(CCc3cncc(-n4cc(-c5ccn(C)n5)c5c(N)ncnc54)c3)cc2n1,CHEMBL4739695,6.0
CHEMBL5080806,CNc1ccc2ccc(OCc3cncc(-n4cc(-c5ccc(CNCCS(C)(=O)=O)o5)c5c(N)ncnc54)c3)cc2n1.O=C(O)C(F)(F)F,CHEMBL4739695,6.0
CHEMBL5079987,Cn1ccc(-c2cn(-c3cncc(COc4cc(F)ccc4C(=O)NC4CCOCC4)c3)c3ncnc(N)c23)n1,CHEMBL4739695,6.0
CHEMBL5080171,CNc1ccc2ccc(OCc3cncc(-n4cc(C5CCCC5)c5c(N)ncnc54)c3)cc2n1,CHEMBL4739695,6.0
CHEMBL5081722,Cn1ccnc1-c1ccc2ccc(OC[C@H]3O[C@@H](n4cc(Br)c5c(N)ncnc54)[C@@H](F)[C@@H]3O)cc2n1,CHEMBL4739695,6.0
CHEMBL5085741,CN(C[C@H]1C[C@@H](n2ccc3c(N)ncnc32)[C@H](O)[C@@H]1O)c1ccc2ccc(N)nc2c1,CHEMBL4739695,6.0
CHEMBL5082370,CNc1ccc2ccc(OCc3cncc(-n4cc(Cl)c5c(N)ncnc54)n3)cc2n1,CHEMBL4739695,6.0
CHEMBL5083043,Cn1ccc(-c2cn([C@@H]3O[C@H](COc4ccc5cnc(C(=O)N6CCC6)nc5c4)[C@@H](O)[C@@H]3F)c3ncnc(N)c23)n1,CHEMBL4739695,6.0
CHEMBL5085696,Nc1ncnc2c1ccn2[C@@H]1C[C@H](CCc2cccc(NC(=O)C3CC3)c2)[C@@H](O)[C@H]1O,CHEMBL4739695,6.0
CHEMBL5077428,CNc1ccc2ccc(OCc3cncc(-n4cc(Cl)c5c(N)ncnc54)c3)cc2n1,CHEMBL4739695,6.0
CHEMBL5085529,Cc1cc2c(NCCc3ccccc3)ncnc2n1[C@@H]1C[C@H](CCc2ccc3ccc(N)nc3c2)[C@@H](O)[C@H]1O,CHEMBL4739695,6.0
CHEMBL5085457,CNC(=O)Nc1cccc(CC[C@H]2C[C@@H](n3ccc4c(N)ncnc43)[C@H](O)[C@@H]2O)c1,CHEMBL4739695,6.0
CHEMBL5085423,Nc1ncnc2c1c(Cl)cn2-c1cccc(COc2ccc3ccc(N4CCCC4)nc3c2)c1,CHEMBL4739695,6.0
CHEMBL5085338,Nc1ncnc2c1ccn2[C@@H]1C[C@H](CCc2ccc3scnc3c2)[C@@H](O)[C@H]1O,CHEMBL4739695,6.0
CHEMBL5075944,CCc1cc(NCCOC)c2ccc(OCc3cncc(-n4ccc5c(N)ncnc54)c3)cc2n1,CHEMBL4739695,6.0
CHEMBL5085254,Cn1ccc(-c2cn([C@@H]3C[C@H](CCc4ccc5ccc(N6CCC6)nc5c4)[C@@H](O)C3)c3ncnc(N)c23)n1,CHEMBL4739695,6.0
CHEMBL5077782,C=CC(=O)N(CCC(=O)O)c1nc(N)c2ccn(-c3cncc(COc4ccc5ccc(NC)nc5c4)c3)c2n1,CHEMBL4739695,6.0
CHEMBL5085252,CNc1ccc2ccc(OC[C@H]3O[C@@H](n4cc(Br)c5c(N)ncnc54)[C@H](O)[C@@H]3O)cc2n1,CHEMBL4739695,6.0
CHEMBL5084990,Cn1ccc(-c2cn([C@H]3C[C@H](O)[C@@H](COc4ccc5ccc(NC6CC6)nc5c4)O3)c3ncnc(N)c23)n1,CHEMBL4739695,6.0
CHEMBL5082485,Cn1ccc(-c2cn(-c3cncc(CCc4ccc5cc(Br)c(N)nc5c4)c3)c3ncnc(N)c23)n1,CHEMBL4739695,6.0
CHEMBL5078225,CNc1ccc2ccc(OC[C@H]3O[C@@H](n4cc(C)c5c(N)ncnc54)[C@H](O)[C@@H]3O)cc2n1,CHEMBL4739695,6.0
CHEMBL5078250,CNc1ccc2ccc(CC[C@H]3C[C@@H](n4cc(C)c5c(N)ncnc54)[C@H](O)[C@@H]3O)cc2n1,CHEMBL4739695,6.0
CHEMBL5084493,Cn1ccc(-c2cn(-c3cncc(C[S+]([O-])c4ccc5ccc(N6CCC6)nc5c4)c3)c3ncnc(N)c23)n1,CHEMBL4739695,6.0
CHEMBL5084486,Nc1ncnc2c1ccn2[C@@H]1C[C@H](CCc2ccc3c(OCc4ccccc4)ccnc3c2)[C@@H](O)[C@H]1O,CHEMBL4739695,6.0
CHEMBL5078304,CNc1ccc2ccc(OC[C@H]3O[C@@H](n4cc(Cl)c5c(N)ncnc54)[C@@H](F)[C@@H]3O)cc2n1,CHEMBL4739695,6.0
CHEMBL5084196,Nc1cccc2ccc(CC[C@H]3C[C@@H](n4ccc5c(N)ncnc54)[C@H](O)[C@@H]3O)cc12,CHEMBL4739695,6.0
CHEMBL5078311,NC(=O)Nc1cccc(CC[C@H]2C[C@@H](n3ccc4c(N)ncnc43)[C@H](O)[C@@H]2O)c1,CHEMBL4739695,6.0
CHEMBL5084151,Nc1ccc2ccc(OC[C@H]3O[C@H](n4ccc5c(N)ncnc54)[C@H](O)[C@@H]3O)cc2n1,CHEMBL4739695,6.0
CHEMBL5078339,Nc1ncnc2c1ccn2[C@@H]1C[C@H](CCc2ccc3[nH]ncc3c2)[C@@H](O)[C@H]1O,CHEMBL4739695,6.0
CHEMBL5083521,Nc1cc(OCc2cncc(-n3cc(Br)c4c(N)ncnc43)c2)ccc1C(=O)N1CCNCC1,CHEMBL4739695,6.0
CHEMBL5083485,CNc1ccc2ccc(OC[C@H]3O[C@@H](n4cc([C@H]5CCCO5)c5c(N)ncnc54)[C@@H](F)[C@@H]3O)cc2n1,CHEMBL4739695,6.0
CHEMBL5083121,CNc1ccc2ccc(CCc3cncc(-n4cc(C5CCCC5)c5c(N)ncnc54)n3)cc2n1,CHEMBL4739695,6.0
CHEMBL5078232,CNc1ccc2ccc(CC[C@H]3O[C@@H](n4cc(C5CCCC5)c5c(N)ncnc54)[C@H](O)[C@@H]3O)cc2n1,CHEMBL4739695,6.0
CHEMBL5075926,CNc1nc2cc(OC[C@H]3O[C@@H](n4cc(-n5ccc(C)n5)c5c(N)ncnc54)C[C@@H]3O)ccc2cc1F,CHEMBL4739695,6.0
CHEMBL5080297,Cn1ccc(-c2cn(-c3cncc(COc4ccc5cnc(N6CCC6)nc5c4)c3)c3ncnc(N)c23)n1,CHEMBL4739695,6.0
CHEMBL5075912,Cc1ccn(-c2cn([C@@H]3O[C@H](COc4ccc5ccc(N6CCC6)nc5c4)[C@@H](O)[C@@H]3F)c3ncnc(N)c23)n1,CHEMBL4739695,6.0
CHEMBL5093675,Cc1cn2cc(CC[C@H]3C[C@@H](n4ccc5c(N)ncnc54)[C@H](O)[C@@H]3O)ccc2n1,CHEMBL4739695,6.0
CHEMBL5071941,Cc1cn([C@@H]2O[C@H](COc3ccc4ccc(NCC5CC5)nc4c3)[C@@H](O)[C@H]2O)c2ncnc(N)c12,CHEMBL4739695,6.0
CHEMBL5093386,CCc1cc(N2CCC2)nc2cc(F)cc(OCc3cncc(-n4cc(C5CCCO5)c5c(N)ncnc54)c3)c12,CHEMBL4739695,6.0
CHEMBL5093104,CNc1ccc2ccc(OC[C@H]3O[C@@H](n4cc(-c5cc[nH]n5)c5c(N)ncnc54)[C@@H](F)[C@@H]3O)cc2n1,CHEMBL4739695,6.0
CHEMBL5093021,CNc1ccc2ccc(CCc3cncc(-n4cc(-c5ccn(C)n5)c5c(N)ncnc54)c3)cc2n1,CHEMBL4739695,6.0
CHEMBL5072684,CNc1ccc2ccc(CC[C@H]3C[C@@H](n4cc(C5CCCCC5)c5c(N)ncnc54)[C@H](O)[C@@H]3O)cc2n1,CHEMBL4739695,6.0
CHEMBL5092631,CNc1ccc2ccc(OC[C@H]3O[C@@H](n4cc(-c5cn(C)cn5)c5c(N)ncnc54)[C@@H](F)[C@@H]3O)cc2n1,CHEMBL4739695,6.0
CHEMBL5072769,CNc1ccc2ccc(OC[C@H]3O[C@@H](n4cc(Cl)c5c(N)ncnc54)[C@H](O)[C@@H]3O)cc2n1,CHEMBL4739695,6.0
CHEMBL5092535,Cn1ccc(-c2cn(-c3cncc(COc4ccc(C(=O)N5CCOCC5)c(N)c4)c3)c3ncnc(N)c23)n1,CHEMBL4739695,6.0
CHEMBL5092445,Nc1ncnc2c1c(C1CCCO1)cn2-c1cncc(CCc2ccc3ccc(N4CCC4)nc3c2)c1,CHEMBL4739695,6.0
CHEMBL5091967,CN(C)CCNC(=O)c1ccc(OCc2cncc(-n3ccc4c(N)ncnc43)c2)cc1N,CHEMBL4739695,6.0
CHEMBL5073707,CNc1ccc2ccc(OC[C@H]3O[C@@H](n4cc(CC5CCCC5)c5c(N)ncnc54)[C@H](O)[C@@H]3O)cc2n1,CHEMBL4739695,6.0
CHEMBL5091930,CCNc1ccc2ccc(OCc3cncc(-n4cc(Cl)c5c(N)ncnc54)c3)cc2n1,CHEMBL4739695,6.0
CHEMBL5073796,Nc1ncnc2c1ccn2[C@@H]1C[C@H](CCc2cccc(=O)[nH]2)[C@@H](O)[C@H]1O,CHEMBL4739695,6.0
CHEMBL5091809,CN(C)CCNC(=O)c1ccc(OCc2cncc(-n3cc(Br)c4c(N)ncnc43)c2)cc1N,CHEMBL4739695,6.0
CHEMBL5074036,CCc1cc(N(C)CC2CC2)c2ccc(OCc3cncc(-n4cc(-c5ccn(C)n5)c5c(N)ncnc54)c3)cc2n1,CHEMBL4739695,6.0
CHEMBL5091756,COc1ccccc1-c1cn(-c2cncc(COc3ccc4ccc(N5CCC5)nc4c3)c2)c2ncnc(N)c12,CHEMBL4739695,6.0
CHEMBL5091703,Nc1ncnc2c1ccn2[C@@H]1C[C@H](CCc2ccc3cc[nH]c3c2)[C@@H](O)[C@H]1O,CHEMBL4739695,6.0
CHEMBL5091630,CCNc1ccc2ccc(CC[C@H]3C[C@@H](n4cc(C5CCCC5)c5c(N)ncnc54)[C@H](O)[C@@H]3O)cc2n1,CHEMBL4739695,6.0
CHEMBL5091528,CNc1ccc2ccc(OC[C@H]3O[C@@H](n4cc(C5CCCCC5)c5c(N)ncnc54)[C@H](O)[C@@H]3O)cc2n1,CHEMBL4739695,6.0
CHEMBL5091497,Nc1ccc2cc(OC[C@H]3C[C@@H](n4ccc5c(NCCc6ccccc6)ncnc54)[C@H](O)[C@@H]3O)ccc2n1,CHEMBL4739695,6.0
CHEMBL5074691,CNc1ccc2ccc(OC[C@H]3O[C@@H](n4cc(C5CCCC5)c5c(N)ncnc54)C[C@@H]3O)cc2n1,CHEMBL4739695,6.0
CHEMBL5091449,Nc1ncnc2c1ccn2[C@@H]1C[C@H](CCc2ccc3c(OCC4CC4)ccnc3c2)[C@@H](O)[C@H]1O,CHEMBL4739695,6.0
CHEMBL5071603,Cn1ccc(-c2cn(-c3cncc(COc4ccc5ccc(N6CCCC6=O)nc5c4)c3)c3ncnc(N)c23)n1,CHEMBL4739695,6.0
CHEMBL5093746,Cn1ccc(-c2cn(-c3cncc(COc4ccc5ccc(N6CCC6=O)nc5c4)c3)c3ncnc(N)c23)n1,CHEMBL4739695,6.0
